"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.pmiscience.com/whats-new/pmi-s-reduced-risk-product-portfolio-at-the-first-international-symposium-on-nicotine-technology","text/html; charset=utf-8","200","OK","Indexable","","PMI's Reduced-Risk Product Portfolio at the first International Symposium on Nicotine Technology | PMI Science","110","984","","0","0","","0","PMI's reduced-risk product portfolio at the first International Symposium on Nicotine Technology","96","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/pmi-s-reduced-risk-product-portfolio-at-the-first-international-symposium-on-nicotine-technology","","","","","48305","753","9,827","2","","23","3","0,730","54","30","10","10","","","","","85b6941c454c32c9281e97112992cea0","1,188","","","","https://www.pmiscience.com/whats-new/pmi-s-reduced-risk-product-portfolio-at-the-first-international-symposium-on-nicotine-technology"
"https://www.pmiscience.com/whats-new/pmi-s-latest-study-sets-another-milestone-in-assessing-the-harm-reduction-potential-of-iqos","text/html; charset=utf-8","200","OK","Indexable","","PMI-s latest study sets another milestone in assessing the harm reduction potential of IQOS. | PMI Science","106","941","PMI’s latest study sets another milestone in assessing the harm reduction potential of IQOS. Lifetime mouse inhalation study providing evidence on the potential impact of a smoke-free product on cancer development","213","1356","","0","PMI’s latest study sets another milestone in assessing the harm reduction potential of IQOS.","92","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-s-latest-study-sets-another-milestone-in-assessing-the-harm-reduction-potential-of-iqos","","","","","44423","1174","16,704","2","","8","2","0,490","41","29","6","6","","","","","3941d84bde2b591b36916b3868e16efb","1,153","","","","https://www.pmiscience.com/whats-new/pmi-s-latest-study-sets-another-milestone-in-assessing-the-harm-reduction-potential-of-iqos"
"https://www.pmiscience.com/whats-new/pmi-s-latest-clinical-results-findings-add-to-extensive-evidence-package-on-risk-reduction","text/html; charset=utf-8","200","OK","Indexable","","PMI-s latest clinical results- Findings add to extensive evidence package on risk reduction | PMI Science","105","911","Six-month Clinical Study met primary objective: shows improvements in the biological response of people who switch to IQOS compared to continued smoking.","153","990","Philip Morris International, GCP, Good Clinical Practices, Picavet, physician, Clinical Assessment, Medical Safety Officers, systems toxicology, smoke-free products, , MRTP, Modified Risk Tobacco Product, Principal Investigator, PI, Contract Research Organization, CRO, Institutional Review Board, IRB, R&D Quality Assurance, transparency, best practices, traceability, subject safety, medical affairs","401","PMI’s latest clinical results:","30","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-s-latest-clinical-results-findings-add-to-extensive-evidence-package-on-risk-reduction","","","","","56606","1284","14,001","2","","31","4","0,980","66","33","11","11","","","","","d5ac0b44b3057ff5422bb9983cee5b7d","1,314","","","","https://www.pmiscience.com/whats-new/pmi-s-latest-clinical-results-findings-add-to-extensive-evidence-package-on-risk-reduction"
"https://www.pmiscience.com/whats-new/pmi-s-application-of-best-practices-to-our-clinical-program","text/html; charset=utf-8","200","OK","Indexable","","PMI's Application of Best Practices to our Clinical Program | PMI Science","73","643","Dr. Patrick Picavet discusses our practice of conducting high-quality clinical research. He has held several roles in PMI, including Dir. Clinical Assessment, in which he was responsible for executing clinical studies on our smoke-free products. As Director, Medical Affairs, he is establishing the strategy for PMI’s assessment program.","337","2076","Philip Morris International, GCP, Good Clinical Practices, Picavet, physician, Clinical Assessment, Medical Safety Officers, systems toxicology, smoke-free products, , MRTP, Modified Risk Tobacco Product, Principal Investigator, PI, Contract Research Organization, CRO, Institutional Review Board, IRB, R&D Quality Assurance, transparency, best practices, traceability, subject safety, medical affairs","401","PMI's application to best practices to our clinical programs","60","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-s-application-of-best-practices-to-our-clinical-program","","","","","61987","2366","23,795","2","","26","3","0,730","62","32","7","7","","","","","91d26e331436b6d2534b649c5c42a372","1,274","","","","https://www.pmiscience.com/whats-new/pmi-s-application-of-best-practices-to-our-clinical-program"
"https://www.pmiscience.com/whats-new/pmi-releases-open-source-software-for-aerosol-simulation","text/html; charset=utf-8","200","OK","Indexable","","PMI Releases Open-Source Software for Aerosol Simulation | PMI Science","70","660","PMI and its collaborators released AeroSolved, a free and open source software for simulating physical properties and dynamics of aerosols.","139","884","aerosol physics, simulation, CFD, computational fluid dynamics, open-source software","84","PMI releases open-source software for aerosol simulation","56","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-releases-open-source-software-for-aerosol-simulation","","","","","43381","556","7,692","2","","17","3","0,730","48","29","8","7","","","","","4ab099cfda898347dea4168684cd1eb1","1,195","","","","https://www.pmiscience.com/whats-new/pmi-releases-open-source-software-for-aerosol-simulation"
"https://www.pmiscience.com/whats-new/pmi-presents-to-us-fda-advisory-committee-important-milestone-in-the-scientific-review-of-Platform-1","text/html; charset=utf-8","200","OK","Indexable","","PMI Presents to US FDA Advisory Committee- Important Milestone in the Scientific Review of Platform 1 | PMI Science","115","1045","","0","0","","0","PMI Presents to US FDA Advisory Committee","41","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-presents-to-us-fda-advisory-committee-important-milestone-in-the-scientific-review-of-Platform-1","","","","","49612","1053","13,318","2","","26","5","1,220","54","31","7","7","","","","","eb0fec094a2abe651fe9ca4a2bcdf365","1,155","","","","https://www.pmiscience.com/whats-new/pmi-presents-to-us-fda-advisory-committee-important-milestone-in-the-scientific-review-of-Platform-1"
"https://www.pmiscience.com/whats-new/pmi-presents-on-our-modified-risk-tobacco-product-application-for-Platform-1-before-the-tobacco-products-scientific-advisory-committee-(tpsac)","text/html; charset=utf-8","200","OK","Indexable","","MRTPA application for Platform 1 presented to Tobacco Products Scientific Advisory Committee | PMI Science","106","973","PMI presented a Modified Risk Tobacco Product Application before the Tobacco Products Scientific Advisory Committee. The presentation covers: IQOS system & heating technology, assessment results, perception & behavior data, plans to introduce IQOS in the U.S., and population health impact modeling.","299","1933","","0","PMI presents on our Modified Risk Tobacco Product Application for IQOS before the Tobacco Products Scientific Advisory Committee (TPSAC)","136","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-presents-on-our-modified-risk-tobacco-product-application-for-Platform-1-before-the-tobacco-products-scientific-advisory-committee-(tpsac)","","","","","42984","409","5,630","2","","20","4","0,980","49","31","7","7","","","","","1475a42e9ddcf6e17d3e9921737bc808","1,419","","","","https://www.pmiscience.com/whats-new/pmi-presents-on-our-modified-risk-tobacco-product-application-for-Platform-1-before-the-tobacco-products-scientific-advisory-committee-(tpsac)"
"https://www.pmiscience.com/whats-new/pmi-postdoc-program","text/html; charset=utf-8","200","OK","Indexable","","PMI Postdoctoral Fellowship Program | PMI Science","49","462","This is a 2-year fellowship giving you a unique opportunity to work on interdisciplinary and innovative research projects which cover an array of specialties.","158","971","","0","PMI Postdoctoral Fellowship Program","35","Unlock your potential and become part of the PMI Science team!","62","What’s our postdoctoral program about?","38","Why join us?","12","","","","https://www.pmiscience.com/whats-new/pmi-postdoc-program","","","","","50715","908","11,452","2","","42","24","5,870","56","30","8","8","","","","","164bc90910f95b486b96b21fd8e31657","1,234","","","","https://www.pmiscience.com/whats-new/pmi-postdoc-program"
"https://www.pmiscience.com/whats-new/pmi-and-bat-receive-peta-award-for-their-contributions-to-a-public-knowledge-base","text/html; charset=utf-8","200","OK","Indexable","","PMI and BAT receive PETA award for their contributions to a public knowledge base | PMI Science","95","869","","0","0","","0","PMI and BAT receive PETA award for their contributions to a public knowledge base","81","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/pmi-and-bat-receive-peta-award-for-their-contributions-to-a-public-knowledge-base","","","","","44224","562","8,455","2","","22","5","1,220","48","29","15","13","","","","","32063df2ca4a5ec44c303719b7182d21","1,357","","","","https://www.pmiscience.com/whats-new/pmi-and-bat-receive-peta-award-for-their-contributions-to-a-public-knowledge-base"
"https://www.pmiscience.com/whats-new/platform-1-on-average-emits-90-95-lower-levels-of-harmful-and-potentially-harmful-constituents-compared-to-cigarette-smoke","text/html; charset=utf-8","200","OK","Indexable","","Platform 1 on average emits 95 percent lower levels of harmful and potentially harmful constituents compared to cigarette smoke | PMI Science","141","1255","","0","0","","0","Platform 1 on average emits 95% lower levels of harmful and potentially harmful constituents compared to cigarette smoke","120","","0","You can see how such experiments are performed in our video:","60","","0","","","","https://www.pmiscience.com/whats-new/platform-1-on-average-emits-90-95-lower-levels-of-harmful-and-potentially-harmful-constituents-compared-to-cigarette-smoke","","","","","46187","667","8,779","2","","18","3","0,730","50","30","6","6","","","","","f2f58163fb260432c5cbf7432b588e6b","1,189","","","","https://www.pmiscience.com/whats-new/platform-1-on-average-emits-90-95-lower-levels-of-harmful-and-potentially-harmful-constituents-compared-to-cigarette-smoke"
"https://www.pmiscience.com/whats-new/overall-health-impact","text/html; charset=utf-8","200","OK","Indexable","","The impact of our smoke-free products on the population as a whole | PMI Science","80","727","","0","0","","0","The impact of our smoke-free products on the population as a whole","66","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/overall-health-impact","","","","","39732","617","9,660","2","","12","4","0,980","39","28","6","6","","","","","260f690537fce172beacce91b7b56a01","1,272","","","","https://www.pmiscience.com/whats-new/overall-health-impact"
"https://www.pmiscience.com/whats-new/our-quarterly-scientific-and-technology-updates","text/html; charset=utf-8","200","OK","Indexable","","Read our Scientific and Technology Updates | PMI Science","56","517","Our latest scientific reports.","30","173","science, technology, research, development, smoke-free products, evidence","73","Scientific Updates","18","","0","The latest from PMI Science","27","","0","","","","https://www.pmiscience.com/whats-new/our-quarterly-scientific-and-technology-updates","","","","","45612","445","5,990","2","","30","13","3,180","66","47","6","6","","","","","ac68e6bc21a57f1662d9f27268ccc304","1,223","","","","https://www.pmiscience.com/whats-new/our-quarterly-scientific-and-technology-updates"
"https://www.pmiscience.com/whats-new/our-pre-clinical-studies","text/html; charset=utf-8","200","OK","Indexable","","Our Pre-Clinical Studies | PMI Science","38","338","Dr. Davide Sciuscio, Manager Pre-Clinical Toxicology Evaluation, and Dr. Gizelle Baker, Director Global Scientific Engagement, discuss our pre-clinical studies.","160","998","pre-clinical, study, toxicology, smoke-free product, product assessment, safety","79","Our pre-clinical studies","24","","0","Virtual tour in the Cube","24","","0","","","","https://www.pmiscience.com/whats-new/our-pre-clinical-studies","","","","","47227","714","8,847","2","","20","2","0,490","55","30","6","6","","","","","4e810c462dc574c881becabe4079ace3","1,300","","","","https://www.pmiscience.com/whats-new/our-pre-clinical-studies"
"https://www.pmiscience.com/whats-new/organ-on-a-chip-devices-overview","text/html; charset=utf-8","200","OK","Indexable","","Organ-on-a-chip devices overview | PMI Science","46","427","","0","0","","0","Organ-on-a-chip devices: advanced methods in pre-clinical research","66","","0","Why develop organ-on-a-chip devices?","36","","0","","","","https://www.pmiscience.com/whats-new/organ-on-a-chip-devices-overview","","","","","55780","1436","15,843","2","","23","3","0,730","64","37","10","10","","","","","256aba10e9be9fb8a0cbfdf62c6bf0f6","1,310","","","","https://www.pmiscience.com/whats-new/organ-on-a-chip-devices-overview"
"https://www.pmiscience.com/whats-new/opening-a-dialogue-women-in-science","text/html; charset=utf-8","200","OK","Indexable","","Opening a dialogue about women in science | PMI Science","55","514","PMI Science hosted a Women in Science event on February 11th, opening a dialogue about the perspective of women in science.","123","815","women, science, dialogue, forum, discussion, International Day of Women and Girls in Science","92","Opening a dialogue about women in science","41","","0","PMI’s ambition","14","","0","","","","https://www.pmiscience.com/whats-new/opening-a-dialogue-women-in-science","","","","","51073","940","10,787","2","","24","2","0,490","61","27","9","9","","","","","8007f1b9258de1123132f7182c8e32f3","1,272","","","","https://www.pmiscience.com/whats-new/opening-a-dialogue-women-in-science"
"https://www.pmiscience.com/whats-new/nicotine-without-burning-tobacco","text/html; charset=utf-8","200","OK","Indexable","","Nicotine without burning tobacco | PMI Science","46","411","Through the development of smoke-free products, our goal is to deliver nicotine to smokers who continue smoking, and to reduce or eliminate HPHCs. We have shown, through testing, that if tobacco is heated above 250 °C, similar amounts of nicotine as those found in cigarette smoke, can be released.","298","1906","","0","Nicotine without burning tobacco","32","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/nicotine-without-burning-tobacco","","","","","51270","864","10,573","2","","33","8","1,960","70","30","10","10","","","","","85b4eb0c1f87a1c73f9084da41987fc6","1,744","","","","https://www.pmiscience.com/whats-new/nicotine-without-burning-tobacco"
"https://www.pmiscience.com/whats-new/nicotine-effects-plants-people","text/html; charset=utf-8","200","OK","Indexable","","Nicotine from plants to people - What effects does it have on the body | PMI Science","84","742","Nicotine is addictive and not risk-free, but not the primary cause of smoking-related diseases. But what is nicotine & what does it do in the body?","147","905","nicotine, addictive, addiction, risk-free, risk, Solanaceae, tobacco, pyridine, pyrrolidine, smoking, disease, effects","118","Nicotine: from plants to people","31","","0","It starts with plants","21","Into the brain","14","","","","https://www.pmiscience.com/whats-new/nicotine-effects-plants-people","","","","","55108","1351","15,371","2","","35","5","1,220","64","31","15","12","","","","","bbf663b3285f67075822abdbe82f70e9","1,315","","","","https://www.pmiscience.com/whats-new/nicotine-effects-plants-people"
"https://www.pmiscience.com/whats-new/nicotine-and-addiction","text/html; charset=utf-8","200","OK","Indexable","","Nicotine and addiction - How cigarette and NRT nicotine uptakes differ | PMI Science","84","742","How does nicotine uptake into the blood differ across different products? An excerpt from Scientific Update 8","109","680","nicotine, cigarette, blood, uptake, NRT, nicotine replacement therapy, Scientific Update","88","Nicotine and Addiction","22","","0","Levels of nicotine in the blood: not all products are equal","59","Related Articles","16","","","","https://www.pmiscience.com/whats-new/nicotine-and-addiction","","","","","57572","1484","16,333","2","","32","2","0,490","72","35","13","12","","","","","41b7afc9545920f5e0ddd718fdf0ef97","1,347","","","","https://www.pmiscience.com/whats-new/nicotine-and-addiction"
"https://www.pmiscience.com/whats-new/method-for-generating-and-testing-aerosol-from-platform-1","text/html; charset=utf-8","200","OK","Indexable","","Method for Generating and Testing aerosol from Platform 1 | PMI Science","71","650","","0","0","","0","Method for generating and testing aerosol from Platform 1","57","","0","Procedures:","11","","0","","","","https://www.pmiscience.com/whats-new/method-for-generating-and-testing-aerosol-from-platform-1","","","","","48482","696","8,915","2","","25","4","0,980","59","33","8","8","","","","","649c5e8bed5a5317e8524b65928d8968","1,260","","","","https://www.pmiscience.com/whats-new/method-for-generating-and-testing-aerosol-from-platform-1"
"https://www.pmiscience.com/whats-new/media-library","text/html; charset=utf-8","200","OK","Indexable","","Media Library | PMI Science","27","250","PMI Science videos, infographics and more.","42","275","","0","Media Library","13","","0","Type","4","","0","","","","https://www.pmiscience.com/whats-new/media-library","","","","","71687","1003","8,661","1","","34","28","6,850","69","61","6","6","","","","","4468764323d3805a3e659b49825111be","6,693","","","","https://www.pmiscience.com/whats-new/media-library"
"https://www.pmiscience.com/whats-new/lung-cancer-risk-reduction-smoking-alternatives","text/html; charset=utf-8","200","OK","Indexable","","Assessing smoking alternatives - lung cancer risk| PMIScience | PMI Science","75","675","Assessing the lung cancer risk reduction of potential smoking alternatives doesn't have to take decades. ","105","656","lung cancer, risk, reduction, smoking alternative, modified risk","64","Assessing lung cancer risk reduction potential of smoke-free alternatives","73","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/lung-cancer-risk-reduction-smoking-alternatives","","","","","48339","934","11,874","2","","20","4","0,980","55","33","10","10","","","","","be5825cb39af4ccb1a4267fb05907a8","1,242","","","","https://www.pmiscience.com/whats-new/lung-cancer-risk-reduction-smoking-alternatives"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/r-d-procurement-team","text/html; charset=utf-8","200","OK","Indexable","","R&D Procurement Team - Learnings from lockdown | PMI Science","60","582","The members of the R&D Procurement Team reflect on what they have learned from the lockdown.  ","94","621","lockdown, isolation, work from home, coronavirus, quarantine, scientists, R&D Procurement Team","94","""It is amazing to see the resilience of people and the ability to adapt to new situations and cope with it.""","108","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/r-d-procurement-team","","","","","51185","1239","14,340","2","","20","2","0,490","53","30","6","6","","","","","858920ccecd151e725a3bc39d412356","1,302","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/r-d-procurement-team"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/omar-alijevic","text/html; charset=utf-8","200","OK","Indexable","","Omar Alijevic - Learnings from lockdown | PMI Science","53","482","Omar Alijevic, Product Safety Toxicology team, predicts what the ‘’new normal’’ will look like","94","569","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Omar Alijevic","87","Omar Alijevic - Learnings from lockdown","39","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/omar-alijevic","","","","","47134","744","9,177","2","","23","4","0,980","53","30","6","6","","","","","3b009b3b4d98ac05067cb487e06794c5","1,339","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/omar-alijevic"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/manuel-peitsch","text/html; charset=utf-8","200","OK","Indexable","","Manuel Peitsch - Learnings from lockdown | PMI Science","54","500","Manuel Peitsch, Chief Scientific Officer, talks about initiatives launched during the lockdown and responding to community needs","128","807","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Manuel Peitsch","88","Manuel Peitsch - Learnings from lockdown","40","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/manuel-peitsch","","","","","47038","722","9,276","2","","28","6","1,470","53","30","6","6","","","","","76125b7a7c41efb271feebcd4ca2a1e6","1,314","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/manuel-peitsch"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/kacper-kaminski","text/html; charset=utf-8","200","OK","Indexable","","Kacper Kaminski - Learnings from lockdown | PMI Science","55","514","Kacper Kaminski, Scientist, predicts how business travel will change in the future","82","505","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Kacper Kaminski","89","Kacper Kaminski - Learnings from lockdown","41","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/kacper-kaminski","","","","","48450","951","11,423","2","","21","3","0,730","53","30","6","6","","","","","d659f4d85c7a25354a7b739583b92539","1,307","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/kacper-kaminski"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/diego-marescotti","text/html; charset=utf-8","200","OK","Indexable","","Diego Marescotti - Learnings from lockdown | PMI Science","56","517","Diego Marescotti, Manager High Content Screening, discusses the changes his team made during the lockdown","105","702","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Diego Marescotti","90","Diego Marescotti - Learnings from lockdown","42","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/diego-marescotti","","","","","48095","890","10,573","2","","23","4","0,980","53","30","6","6","","","","","5f1c7ff7fa94577a4c35a8c563509b4a","1,268","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/diego-marescotti"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/david-bovard","text/html; charset=utf-8","200","OK","Indexable","","David Bovard - Learnings from lockdown | PMI Science","52","484","David Bovard, Scientist - Microphysical Systems, shares how the lockdown has increased quality of work","102","654","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Manuel Peitsch","88","David Bovard - Learnings from lockdown","38","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/david-bovard","","","","","48946","953","11,092","2","","26","5","1,220","53","30","6","6","","","","","246ba0994a7b7d6ed3b2ecf3c16ec560","1,253","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/david-bovard"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown/catherine-goujon","text/html; charset=utf-8","200","OK","Indexable","","Catherine Goujon - Learnings from lockdown | PMI Science","56","519","Catherine Goujon, Manager Chemistry Research, writes about the work philosophy, implemented during lockdown, she maintains in the ""new normal""","142","935","lockdown, isolation, work from home, coronavirus, quarantine, scientists, Catherine Goujon","90","Catherine Goujon - Learnings from lockdown","42","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/catherine-goujon","","","","","49140","1009","12,120","2","","24","4","0,980","53","30","6","6","","","","","5ce68725c1ef6aa2bb01f44a8d465402","1,214","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown/catherine-goujon"
"https://www.pmiscience.com/whats-new/learnings-from-lockdown","text/html; charset=utf-8","200","OK","Indexable","","Learnings from lockdown - Our scientists share their experience | PMI Science","77","687","Our scientists share their experience of working from home during the coronavirus quarantine.","93","592","lockdown, isolation, work from home, coronavirus, quarantine, scientists","72","Learnings from lockdown","23","","0","Related Articles","16","","0","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown","","","","","50488","599","7,198","1","","36","11","2,690","65","36","6","6","","","","","6396f14361eaf1a0abbb9f2572697e4d","1,708","","","","https://www.pmiscience.com/whats-new/learnings-from-lockdown"
"https://www.pmiscience.com/whats-new/latest-papers","text/html; charset=utf-8","200","OK","Indexable","","PMI's latest peer-reviewed publications | PMI Science","53","473","","0","0","","0","PMI's latest peer-reviewed scientific publications","50","From the library","16","Our Findings","12","","0","","","","https://www.pmiscience.com/whats-new/latest-papers","","","","","46502","662","8,478","2","","11","4","0,980","63","45","6","6","","","","","a9bacf0b7cc74c7a12288d93a6d68c1e","1,349","","","","https://www.pmiscience.com/whats-new/latest-papers"
"https://www.pmiscience.com/whats-new/intervals/what-has-intervals-achieved","text/html; charset=utf-8","200","OK","Indexable","","What has INTERVALS achieved | PMI Science","41","409","Dr. Stephanie Boue describes how INTERVALS promotes transparency in science ","76","514","INTERVALS, Transparency ","24","What has INTERVALS achieved?","28","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/intervals/what-has-intervals-achieved","","","","","45628","596","7,410","2","","22","3","0,730","55","31","6","6","","","","","e01e858bffa02e0ec76846ecc39a4d80","0,277","","","","https://www.pmiscience.com/whats-new/intervals/what-has-intervals-achieved"
"https://www.pmiscience.com/whats-new/intervals/how-do-you-use-intervals","text/html; charset=utf-8","200","OK","Indexable","","How do you use INTERVALS | PMI Science","38","384","Dr. Stephanie Boue explains what you can do on the platform.","60","389","INTERVALS, Transparency ","24","How do you use INTERVALS?","25","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/intervals/how-do-you-use-intervals","","","","","50064","754","8,728","2","","30","5","1,220","62","32","7","7","","","","","9c15264f2c057e67e4bee4684f73a15a","0,225","","","","https://www.pmiscience.com/whats-new/intervals/how-do-you-use-intervals"
"https://www.pmiscience.com/whats-new/intervals/how-did-intervals-begin","text/html; charset=utf-8","200","OK","Indexable","","How did INTERVALS begin | PMI Science","37","367","Dr. Stephanie Boue describes how INTERVALS got started.","55","373","","0","How did INTERVALS begin?","24","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/intervals/how-did-intervals-begin","","","","","46335","704","8,815","2","","24","4","0,980","54","30","6","6","","","","","9808455a8bfd96dbd6de2d799e904191","1,458","","","","https://www.pmiscience.com/whats-new/intervals/how-did-intervals-begin"
"https://www.pmiscience.com/whats-new/intervals","text/html; charset=utf-8","200","OK","Indexable","","INTERVALS | PMI Science","23","237","Advancing science for a smoke-free world.","41","267","","0","INTERVALS","9","","0","Related Articles","16","Sharing data on INTERVALS™","26","","","","https://www.pmiscience.com/whats-new/intervals","","","","","46483","522","6,726","1","","32","9","2,200","56","32","8","7","","","","","68b5af9604f8521a6e05e2a2a670b6a6","1,466","","","","https://www.pmiscience.com/whats-new/intervals"
"https://www.pmiscience.com/whats-new/independent-studies","text/html; charset=utf-8","200","OK","Indexable","","Independent studies | PMI Science","33","305","A list of independent publications with original data that analyze our products","79","482","study, research, analysis, findings, independent, PMI Science, IQOS, Platform 1","79","Independent studies","19","","0","Independent studies","19","Related Articles","16","","","","https://www.pmiscience.com/whats-new/independent-studies","","","","","78075","2693","23,288","2","","29","5","1,220","64","34","92","91","","","","","a06414a04f9182d0f49ff0926d4baf1f","1,239","","","","https://www.pmiscience.com/whats-new/independent-studies"
"https://www.pmiscience.com/whats-new/independent-data-about-platform-1-pmi-at-gfn","text/html; charset=utf-8","200","OK","Indexable","","Independent data about Platform 1 - PMI at GFN | PMI Science","60","559","","0","0","","0","Independent data about Platform 1 - PMI at GFN","46","","0","PMI key findings and independent data on Platform 1– the Tobacco Heating System or “THS” – discussed at the 2017 Global Forum on Nicotine","137","","0","","","","https://www.pmiscience.com/whats-new/independent-data-about-platform-1-pmi-at-gfn","","","","","47271","664","8,791","2","","20","2","0,490","56","31","11","11","","","","","2d9b4dcec66056599c4c1b8251b0689f","1,301","","","","https://www.pmiscience.com/whats-new/independent-data-about-platform-1-pmi-at-gfn"
"https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality?autoplay=true","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","How heated tobacco products affect indoor air quality | PMI Science","67","598","Dr Serge Maeder explains how indoor air quality is affected by our heated tobacco product Platform 1","100","637","indoor air quality, Platform 1, IQOS, air, heated tobacco product, IAQ","70","Platform 1 and indoor air quality","33","","0","Virtual tour in the Cube","24","","0","","","","https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality","","","","","43912","505","6,709","1","","16","4","0,980","49","31","6","6","","","","","683e1debff0832c2d1ec0d092c0f5730","1,381","","","","https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality?autoplay=true"
"https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality","text/html; charset=utf-8","200","OK","Indexable","","How heated tobacco products affect indoor air quality | PMI Science","67","598","Dr Serge Maeder explains how indoor air quality is affected by our heated tobacco product Platform 1","100","637","indoor air quality, Platform 1, IQOS, air, heated tobacco product, IAQ","70","Platform 1 and indoor air quality","33","","0","Virtual tour in the Cube","24","","0","","","","https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality","","","","","43660","505","6,748","2","","23","6","1,470","49","30","6","6","","","","","46999c9a89bccb218ba142bb519615e4","1,216","","","","https://www.pmiscience.com/whats-new/how-heated-tobacco-affects-indoor-air-quality"
"https://www.pmiscience.com/whats-new/how-do-we-measure-vapor-impact-on-indoor-air-quality","text/html; charset=utf-8","200","OK","Indexable","","How do we measure vapor impact on Indoor Air Quality | PMI Science","66","615","","0","0","","0","How do we measure vapor impact on Indoor Air Quality?","53","","0","","0","","0","","","","https://www.pmiscience.com/whats-new/how-do-we-measure-vapor-impact-on-indoor-air-quality","","","","","45188","682","8,947","2","","22","5","1,220","52","34","7","7","","","","","222b1fa9947662f42cef749a207a2dd6","1,217","","","","https://www.pmiscience.com/whats-new/how-do-we-measure-vapor-impact-on-indoor-air-quality"
